Date,Total Stock Market,Communications,Materials,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrial,Technology,Real Estate,Utilities,BioTech,Defense,Semiconductor,Home Construction
2000-02-22,,,,,,,,,14.079414367675781,16.70718002319336,18.00839614868164,41.75082778930664,13.52753734588623,12.023273468017578,20.80066680908203,19.477500915527344
2000-02-23,,,,,,,,,13.922654151916504,16.2701416015625,17.868877410888672,43.01897048950195,13.234310150146484,11.774202346801758,21.125669479370117,19.416776657104492
2000-02-24,,,,,,,,,13.42296028137207,16.091339111328125,17.70789337158203,43.555477142333984,12.9606351852417,11.381734848022461,20.963165283203125,18.797483444213867
2000-02-25,,,,,,,,,13.207414627075195,15.773487091064453,17.396665573120117,43.14090347290039,12.638079643249512,11.321346282958984,20.313146591186523,18.870342254638672
2000-02-28,,,,,,,,,13.246603012084961,16.250274658203125,17.450326919555664,42.6287727355957,12.882441520690918,11.645895004272461,20.67298126220703,19.55034828186035
2000-02-29,,,,,,,,,13.158418655395508,16.627710342407227,17.643505096435547,43.604251861572266,12.833569526672363,11.728915214538574,20.90513038635254,19.963211059570312
2000-03-01,,,,,,,,,13.021259307861328,17.044898986816406,17.546920776367188,44.043216705322266,12.716279029846191,12.24215316772461,21.07924461364746,19.732500076293945
2000-03-02,,,,,,,,,12.737117767333984,17.36274528503418,17.611316680908203,44.482181549072266,12.745599746704102,12.559146881103516,20.98638153076172,19.70820426940918
2000-03-03,,,,,,,,,13.148625373840332,17.084627151489258,18.09425163269043,45.713748931884766,12.677183151245117,12.67236614227295,21.276573181152344,20.072507858276367
2000-03-06,,,,,,,,,12.83509635925293,16.985301971435547,18.019132614135742,45.64057922363281,12.374184608459473,12.317625045776367,20.858699798583984,19.598922729492188
2000-03-07,,,,,,,,,12.423590660095215,18.157392501831055,17.300077438354492,44.3846435546875,11.7095308303833,12.174226760864258,20.47566032409668,19.052480697631836
2000-03-08,,,,,,,,,12.688130378723145,17.859397888183594,17.482526779174805,45.16502380371094,12.071179389953613,12.257247924804688,20.37118911743164,19.2831974029541
2000-03-09,,,,,,,,,12.668532371520996,17.879270553588867,17.66497039794922,46.530723571777344,12.39372730255127,12.355363845825195,20.847097396850586,19.671775817871094
2000-03-10,,,,,,,,,12.776312828063965,17.6408748626709,17.70789337158203,46.628265380859375,12.247115135192871,12.355363845825195,20.67298126220703,19.404634475708008
2000-03-13,,,,,,,,,12.972270011901855,17.38262176513672,17.439592361450195,45.94541931152344,12.051627159118652,12.393106460571289,20.522085189819336,19.24677848815918
2000-03-14,,,,,,,,,12.746917724609375,17.60114097595215,17.343006134033203,44.89677429199219,11.983210563659668,12.31008243560791,20.580120086669922,19.2831974029541
2000-03-15,,,,,,,,,13.51114273071289,17.521677017211914,18.040590286254883,44.11637878417969,12.745599746704102,12.378008842468262,20.684587478637695,20.448942184448242
2000-03-16,,,,,,,,,14.304769515991211,18.276582717895508,19.017208099365234,45.65277862548828,13.292963981628418,12.86105728149414,21.752473831176758,21.954675674438477
